timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2020-12-03,3.9455,4.0233,3.7992,3.8829,6927498.76,1607039999999,27066784.362895,69286,3280890.61,12819680.534401,0
2020-12-04,3.8811,3.9207,3.4964,3.516,4748568.18,1607126399999,17653427.933881,56812,2186416.11,8134845.403042,0
2020-12-05,3.5161,3.6982,3.4442,3.6834,3897274.16,1607212799999,13967747.44798,49938,1665012.06,5981032.353502,0
2020-12-06,3.6785,3.7894,3.5069,3.6482,3549575.12,1607299199999,12888480.987759,40392,1673045.27,6077137.585386,0
2020-12-07,3.6482,3.8794,3.5617,3.7574,5871715.17,1607385599999,21889353.510977,64920,2908706.61,10836558.69678,0
2020-12-08,3.7569,3.7618,3.2775,3.2982,7194477.26,1607471999999,25313328.031368,80923,3077218.49,10831118.644392,0
2020-12-09,3.3007,3.3943,3.116,3.3511,6530689.49,1607558399999,21438945.533848997,59375,3269353.38,10731472.583337,0
2020-12-10,3.3502,3.3716,3.1899,3.239,3061345.4,1607644799999,9983203.835632,31669,1409351.2,4597052.493944,0
2020-12-11,3.2396,3.2463,2.91,2.9623,5099867.62,1607731199999,15309560.828714002,60745,2418745.35,7256707.6120070005,0
2020-12-12,2.9617,3.1785,2.9603,3.1225,3887473.39,1607817599999,12057700.414425999,41774,1811915.99,5617594.576784,0
2020-12-13,3.1224,3.3676,3.0721,3.344,3299182.05,1607903999999,10736208.782296,38959,1720201.46,5601312.751542,0
2020-12-14,3.3396,3.5454,3.2368,3.4803,4313010.64,1607990399999,14456457.221073002,42827,2084352.42,6993764.519936997,0
2020-12-15,3.4778,3.5177,3.3055,3.3292,5014280.72,1608076799999,17080578.011642,52185,2346330.03,7996625.826077,0
2020-12-16,3.3258,3.5415,3.2438,3.5357,6136094.22,1608163199999,20988935.641195998,64963,3026663.67,10362167.179441001,0
2020-12-17,3.534,3.9989999999999997,3.4341,3.6914,14187721.14,1608249599999,53095116.528273,139733,6688193.72,25059389.667872,0
2020-12-18,3.6914,3.8571,3.5453,3.7652,7200071.88,1608335999999,26656382.054488,72036,3522657.02,13042457.193753,0
2020-12-19,3.7693,4.2433,3.623,3.9621,16323471.53,1608422399999,66379767.092048,159177,8114724.99,32980264.00247,0
2020-12-20,3.9621,4.0273,3.6874,3.7617,7894754.61,1608508799999,30732945.900907002,85368,3921200.13,15278034.676368,0
2020-12-21,3.7606,3.9249,3.4156,3.5094,8732393.44,1608595199999,31750874.073903996,90838,4172143.1,15189339.137927,0
2020-12-22,3.5102,3.7760000000000002,3.2813,3.7331,9913272.03,1608681599999,35065015.963803,97622,4876818.65,17237337.941260993,0
2020-12-23,3.7289999999999996,3.7769999999999997,3.0108,3.3111,9033649.24,1608767999999,31601932.144305,93511,4319679.73,15138968.365257,0
2020-12-24,3.3126,3.5281,3.1578,3.5227,6353600.08,1608854399999,21036295.612878,61513,3202511.91,10601120.322069,0
2020-12-25,3.5263,3.6517,3.3562,3.5038,5352579.26,1608940799999,18684679.206,61882,2610795.91,9115975.510216,0
2020-12-26,3.5019,3.6,3.3569999999999998,3.4171,5804213.98,1609027199999,20234988.235252,57975,2811172.8,9798640.08296,0
2020-12-27,3.4176,3.805,3.3562,3.5965,9416386.66,1609113599999,33532536.460489,96829,4651599.76,16544360.782396,0
2020-12-28,3.6,4.0,3.5656,3.7311,7192847.65,1609199999999,27339961.47902,65576,3683473.55,14017334.288417002,0
2020-12-29,3.7277,3.8435,3.4946,3.6695,5313101.88,1609286399999,19270178.297457002,55220,2518195.58,9138464.024884,0
2020-12-30,3.6752,4.38,3.6307,4.1531,12486803.55,1609372799999,50157205.952951,128836,6203995.21,24923527.87276,0
2020-12-31,4.1513,5.29,3.9346,5.1501,22047151.9,1609459199999,101050486.592787,230331,11228321.31,51619515.329207,0
2021-01-01,5.15,5.2797,4.5895,4.7353,12818149.34,1609545599999,63396881.07734,150046,6247474.76,30928230.319948997,0
2021-01-02,4.7364,5.2,4.48,4.8564,15422965.31,1609631999999,73673763.544362,153059,7439468.67,35513577.980128996,0
2021-01-03,4.8573,5.6412,4.6756,5.5155,16004744.42,1609718399999,82035063.087078,171306,8021907.22,41149045.820865996,0
2021-01-04,5.5117,6.2,4.8556,5.4238,17737637.15,1609804799999,97160283.62674399,211849,9186366.8,50384770.420376,0
2021-01-05,5.4309,6.56,5.164,6.2518,13101875.75,1609891199999,77322387.886502,176467,6479218.65,38248302.78930301,0
2021-01-06,6.2518,6.5911,6.004,6.4157,8261062.72,1609977599999,51557270.085364,121395,4075650.89,25440704.533526,0
2021-01-07,6.4157,6.84,6.028,6.2545,7832572.02,1610063999999,49655803.300269,107232,3664397.78,23280020.505331,0
2021-01-08,6.2657,6.37,5.4188,5.8807,8255855.64,1610150399999,49167935.391304,100844,3814297.48,22721094.297801998,0
2021-01-09,5.8737,6.3461,5.6618,6.22,5958300.54,1610236799999,36072902.625145,81833,2926242.35,17704872.015145,0
2021-01-10,6.2201,6.58,5.5447,5.9802,7474281.85,1610323199999,45878434.892269,107077,3836636.6,23599725.237184,0
2021-01-11,5.9801,6.0035,4.3904,5.2448,14894495.8,1610409599999,76103748.91179399,185320,7259527.48,37111984.865072,0
2021-01-12,5.2427,5.8211,4.9651,5.5878,8248266.1,1610495999999,44574531.367929,101677,4275733.7,23104555.214134,0
2021-01-13,5.5878,6.3825,5.2601,6.3311,6787774.1,1610582399999,39523137.873748995,93744,3524818.32,20509995.972661998,0
2021-01-14,6.3406,7.13,6.1775,6.9593,10439216.67,1610668799999,68956506.183454,136217,5211564.1,34438156.074817,0
2021-01-15,6.9603,7.49,6.3610000000000015,7.3762,16759142.91,1610755199999,118335435.681635,214029,8302163.1,58705802.08865601,0
2021-01-16,7.3761,9.3776,7.1931,8.3908,16659914.44,1610841599999,136057159.473185,221966,8700944.65,71131259.68022,0
2021-01-17,8.3987,9.18,8.0284,8.689,12230919.85,1610927999999,104985958.460978,187958,6115475.11,52535700.17607001,0
2021-01-18,8.6838,9.878,8.3,9.1904,10123589.68,1611014399999,92491502.246558,165235,4950600.99,45207815.849744,0
2021-01-19,9.1984,9.9388,8.4641,8.5767,8643124.23,1611100799999,78980142.712944,148800,4282937.59,39173024.898107,0
2021-01-20,8.5788,9.0465,7.65,8.9646,9665642.01,1611187199999,80062328.453633,149495,4897236.09,40583047.334602,0
2021-01-21,8.9674,9.0369,7.3247,7.5873,8698599.1,1611273599999,70491991.170574,135498,4096673.11,33242458.107958,0
2021-01-22,7.5865,9.0966,7.0405,8.6834,8355910.06,1611359999999,68017817.109203,142502,4266666.67,34754227.735153005,0
2021-01-23,8.6965,9.5339,8.4908,9.3428,5350324.46,1611446399999,48602006.525302,99422,2735977.35,24861203.977760002,0
2021-01-24,9.3357,12.3,9.1583,12.0505,12721611.85,1611532799999,137196482.118316,222935,6348288.71,68256782.677116,0
2021-01-25,12.039000000000001,12.8983,10.88,11.3177,13116856.01,1611619199999,155574571.044266,251148,6503831.71,77168006.402199,0
2021-01-26,11.3097,14.3148,11.1557,13.9086,19001655.6,1611705599999,243093612.812948,342336,9851765.28,126236446.438949,0
2021-01-27,13.9086,15.4934,13.02,14.7493,20244050.72,1611791999999,285284411.999017,381882,10392760.66,146661335.65550402,0
2021-01-28,14.7493,15.3997,13.4994,14.1003,14385148.83,1611878399999,207865227.51602,296748,7161470.94,103536971.338086,0
2021-01-29,14.1121,15.8,14.071,15.6418,13323277.76,1611964799999,198068404.162496,290370,6702282.95,99732927.827587,0
2021-01-30,15.6418,19.62,15.09,19.5376,13273973.57,1612051199999,226541580.82936603,319669,6935733.14,118352057.48421001,0
2021-01-31,19.5713,20.5612,17.3999,17.7246,15718817.49,1612137599999,297411769.394395,363197,8020945.99,151775231.321375,0
2021-02-01,17.7335,20.7583,16.6679,20.4502,12215677.8,1612223999999,227098665.49957705,299709,6139447.82,114080615.77200301,0
2021-02-02,20.4542,20.6062,18.005,18.9517,8876910.38,1612310399999,169401023.43168798,216876,4493711.12,85760624.347863,0
2021-02-03,18.9675,20.5585,18.6899,19.7114,7886297.54,1612396799999,155082634.976666,216671,3720884.44,73194643.153036,0
2021-02-04,19.7238,21.596,19.132,20.1299,8880802.92,1612483199999,183135183.326729,284020,4553673.89,93970281.778878,0
2021-02-05,20.1043,22.5,19.6333,21.145,6869668.75,1612569599999,143190758.93474498,208021,3426725.1,71523943.114125,0
2021-02-06,21.145,21.676,19.1641,19.2499,5455158.74,1612655999999,108922111.37614599,171623,2577855.62,51496442.962455,0
2021-02-07,19.2499,19.73,17.06,18.6592,6015538.25,1612742399999,110388733.11543702,189929,2952952.99,54151091.166764,0
2021-02-08,18.6745,20.1738,18.1163,19.3198,5898408.32,1612828799999,113158694.892258,183570,3007951.11,57710634.241053,0
2021-02-09,19.3177,19.903,18.8145,19.5175,4421517.57,1612915199999,85328331.88591899,135980,2114001.04,40820694.22055201,0
2021-02-10,19.5075,22.5,19.0,20.6802,7974562.63,1613001599999,167176647.379711,257470,4025489.06,84424695.535221,0
2021-02-11,20.6808,22.0135,20.122,21.4536,3940036.85,1613087999999,82184589.607409,134764,1921485.86,40114342.909074,0
2021-02-12,21.4615,23.83,21.2313,22.6236,5817360.92,1613174399999,131468223.64971499,173639,2929093.52,66273904.880683996,0
2021-02-13,22.6374,23.8,21.2037,21.7738,4356960.74,1613260799999,97130392.912845,145112,2120905.54,47299679.346074,0
2021-02-14,21.7744,22.6,20.6637,20.8245,2698101.82,1613347199999,58533049.636826,94666,1307989.98,28393063.2142,0
2021-02-15,20.8295,21.5399,16.8421,20.0675,5678630.84,1613433599999,111831949.157518,203947,2681946.48,53006719.194391996,0
2021-02-16,20.0769,21.32,19.3752,20.4846,3690220.56,1613519999999,76064054.287028,114370,1772585.39,36553016.209015995,0
2021-02-17,20.4844,21.8168,19.1663,21.5175,3666053.53,1613606399999,75017637.41658199,115455,1751580.56,35878494.181426,0
2021-02-18,21.5384,22.27,20.5663,21.1733,4094257.31,1613692799999,87500452.57146099,121943,2013055.48,43036560.69298,0
2021-02-19,21.1742,21.544,19.3235,20.0756,6543994.23,1613779199999,133421107.669327,175630,3062203.75,62435120.222021,0
2021-02-20,20.0744,32.999,19.5026,28.7533,23821017.72,1613865599999,649670256.42187,758850,12117442.27,330454993.506883,0
2021-02-21,28.7315,32.122,27.7142,28.7763,12428623.7,1613951999999,373966606.68439597,437286,6063581.9,182446732.15339398,0
2021-02-22,28.7958,29.1458,21.8157,27.6835,12142946.64,1614038399999,323344261.42035496,388120,5952752.15,158767759.781368,0
2021-02-23,27.6861,27.7995,18.1,24.8086,16473183.55,1614124799999,374324315.298846,478541,8052682.91,183248432.993147,0
2021-02-24,24.8325,27.36,23.0701,25.2509,7424230.39,1614211199999,191923447.37042,256926,3792129.8,98049919.264753,0
2021-02-25,25.2509,26.99,23.0803,23.4781,5769473.41,1614297599999,144930676.729382,191042,2840748.41,71343601.66557701,0
2021-02-26,23.478,25.1867,21.01,23.1082,5919224.99,1614383999999,136051598.686752,183568,2889589.84,66517024.109802,0
2021-02-27,23.125999999999998,24.8409,22.2954,23.5338,4436321.8,1614470399999,106010164.83100699,148824,2221720.5,53113177.70973,0
2021-02-28,23.5538,24.127,20.4743,22.2098,5420311.75,1614556799999,118687828.522445,158791,2610218.22,57162307.05424,0
2021-03-01,22.2152,25.72,22.0527,25.7058,4525679.92,1614643199999,107683965.13144499,149954,2355308.7,56059570.30711701,0
2021-03-02,25.7164,27.4389,24.5146,25.5253,6697008.9,1614729599999,174694615.594217,225190,3441185.14,89866750.66695,0
2021-03-03,25.5253,27.5855,25.265,25.3565,4518211.5,1614815999999,119274538.292071,184083,2265782.99,59800780.742792,0
2021-03-04,25.3401,29.7738,24.75,28.2681,10291315.68,1614902399999,287364044.50134504,342194,5056774.31,141037050.464408,0
2021-03-05,28.2471,28.77,25.8223,28.2866,7108036.7,1614988799999,193889845.091497,251628,3506405.65,95634254.71528399,0
2021-03-06,28.2885,29.0502,27.1454,28.5148,3510511.8,1615075199999,98930360.179462,122335,1774800.19,50043366.01475,0
2021-03-07,28.5311,34.88,28.3599,34.2651,8643240.24,1615161599999,271720656.67499197,316196,4273929.94,134381770.31188998,0
2021-03-08,34.2459,34.9277,32.0333,33.2344,6597671.5,1615247999999,220396336.13914305,264187,3203357.02,106995028.576932,0
2021-03-09,33.222,34.7648,32.35,32.8722,4596044.4,1615334399999,152905167.990239,185135,2261557.08,75274063.142923,0
2021-03-10,32.8696,33.5,30.3186,30.8877,3832878.65,1615420799999,121769909.18576299,169409,1867173.19,59329218.283943996,0
2021-03-11,30.8787,31.8238,29.5,30.9944,3153485.8,1615507199999,96726177.128093,133697,1597319.73,48995387.568867,0
2021-03-12,31.0093,31.9719,29.1548,30.9198,2817271.54,1615593599999,86196237.734563,119856,1415462.62,43321067.732765995,0
2021-03-13,30.9117,33.3585,30.185,32.4439,3410666.16,1615679999999,110123162.71376202,151748,1794288.17,57928180.76248101,0
2021-03-14,32.4726,33.8965,30.6261,30.6509,2620736.83,1615766399999,84693022.708901,128127,1304909.09,42208631.386702,0
2021-03-15,30.6494,31.534000000000002,29.534000000000002,29.7983,2781982.06,1615852799999,84385509.89828101,110117,1396305.17,42364023.983039,0
2021-03-16,29.8058,30.0501,27.9781,30.0247,2469876.37,1615939199999,71664867.612975,101815,1215836.56,35296703.536961,0
2021-03-17,30.0247,31.68,29.4191,31.2878,3533112.09,1616025599999,108221623.380443,154686,1712829.27,52485256.157708004,0
2021-03-18,31.3261,31.6,29.7136,29.9785,1718067.32,1616111999999,52741466.577469,84488,829413.39,25469484.756595,0
2021-03-19,29.9752,34.2,29.4497,33.262,3484967.8,1616198399999,112824585.72300701,178265,1799066.01,58274705.132046,0
2021-03-20,33.2566,35.2005,31.85,32.0399,4039700.95,1616284799999,135708210.826105,204511,2133556.34,71675999.668126,0
2021-03-21,32.04,33.3,31.5,32.9395,1811349.12,1616371199999,58444853.785102,102610,878676.14,28356363.285435,0
2021-03-22,32.9399,35.8531,31.7495,32.7958,5358849.03,1616457599999,181704071.35356292,298077,2679433.46,90948995.46150799,0
2021-03-23,32.828,36.8,30.0888,30.9878,8403123.71,1616543999999,280716708.509679,407909,4060203.62,135838616.11908302,0
2021-03-24,31.017,31.8813,25.5247,27.2243,6871661.81,1616630399999,205233115.196955,320473,3325021.49,99374308.76026501,0
2021-03-25,27.2213,28.07,25.5659,26.5,4913672.84,1616716799999,132208337.36653998,227515,2572923.71,69262731.594702,0
2021-03-26,26.5005,29.0,26.4498,28.88,3200954.64,1616803199999,89005645.656955,150967,1665254.77,46295689.891566,0
2021-03-27,28.88,29.4706,27.7951,28.1897,2404025.64,1616889599999,68654169.38847199,111860,1197478.08,34177369.53836,0
2021-03-28,28.1893,28.886999999999997,27.3558,27.8685,2025362.24,1616975999999,57035222.757027,104658,1032471.71,29084762.228959,0
2021-03-29,27.8714,29.5,27.5013,29.0155,2808473.57,1617062399999,80659453.555657,142091,1393671.2,39995245.466692,0
2021-03-30,29.0186,29.2693,28.28,28.55,2562782.3,1617148799999,73621165.226809,118031,1174997.99,33751394.281469,0
2021-03-31,28.5487,29.0251,26.666,28.0316,2709216.2,1617235199999,75927434.476797,127280,1331241.81,37306734.136985,0
2021-04-01,28.0776,30.3055,28.0776,28.6638,3244347.12,1617321599999,94931135.905552,168515,1573104.7,46034548.209205,0
2021-04-02,28.6638,30.2803,28.4252,30.2084,2251495.66,1617407999999,66171970.82581899,133517,1082395.9,31826977.073335,0
2021-04-03,30.19400000000001,32.5,29.3293,29.3874,4271331.76,1617494399999,133264429.793315,241813,1993623.38,62243624.67678001,0
2021-04-04,29.3859,31.5,28.9183,30.9131,1729762.79,1617580799999,52456893.313797,116480,841279.56,25499268.788385,0
2021-04-05,30.9134,31.2306,29.6712,30.8292,1978116.57,1617667199999,60490044.43125,124438,950993.4,29098065.235631,0
2021-04-06,30.8292,32.4508,30.0174,31.233,2543943.79,1617753599999,79478158.19865699,150893,1166103.13,36446871.587986,0
2021-04-07,31.2512,31.4,27.7907,28.5722,2796671.57,1617839999999,81983840.002952,152506,1364249.32,39940968.688305,0
2021-04-08,28.5646,30.3316,28.3312,30.2033,1693340.0,1617926399999,50011852.584818,97788,841089.67,24844295.827078,0
2021-04-09,30.1911,30.6713,29.25,29.5199,1472609.57,1618012799999,44184912.437296,90163,638303.17,19175091.655487,0
2021-04-10,29.5199,30.9839,29.1687,29.7649,1863776.25,1618099199999,55917601.513294995,117727,888463.65,26668865.439285997,0
2021-04-11,29.7743,30.6659,29.1936,29.9063,2335194.54,1618185599999,69823225.128778,127386,1011266.83,30238597.137124,0
2021-04-12,29.9131,38.1639,29.5458,36.6844,10504630.76,1618271999999,363221918.927635,549456,5377020.97,185830480.0863,0
2021-04-13,36.669000000000004,37.2,33.75,35.4293,5456454.88,1618358399999,193130096.213928,288663,2688208.54,95095506.558055,0
2021-04-14,35.4336,36.93,33.222,36.0626,4599133.42,1618444799999,162426862.23395902,279714,2354345.16,83232003.705881,0
2021-04-15,36.0631,39.6,35.5813,37.7447,5458455.78,1618531199999,207104276.87556398,341377,2843800.59,107915833.29497801,0
2021-04-16,37.7285,38.1977,33.983000000000004,36.1359,4000210.96,1618617599999,145272936.062381,238768,2004297.34,72749431.343165,0
2021-04-17,36.1284,37.5267,34.6222,34.7343,2729047.23,1618703999999,98585249.162704,201689,1409053.11,50859710.3877,0
2021-04-18,34.7412,35.1,26.9787,31.6225,6697460.24,1618790399999,206122348.086397,430403,3285098.49,101192800.096116,0
2021-04-19,31.6364,32.73,29.180999999999997,31.3572,3932586.13,1618876799999,123329597.77426499,220445,1974890.94,61963944.72978199,0
2021-04-20,31.3854,32.2985,28.0,31.9547,3661924.46,1618963199999,111083755.85780601,230365,1807677.4,54829457.819394,0
2021-04-21,31.9574,36.5644,30.513,33.4146,6855649.28,1619049599999,229540155.949913,483066,3409138.83,114291557.539098,0
